관리번호,년도,지역,차수,분류,재질,상세분류,개수
2076,2019,통영 망일봉,5차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",3
2076,2019,통영 망일봉,5차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",3
2076,2019,통영 망일봉,5차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",4
2076,2019,통영 망일봉,5차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,5
2076,2019,통영 망일봉,5차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",7
2076,2019,통영 망일봉,5차,기타(+혼합재질),,"가전제품, 차량부품, 도자기, 타일, 건전지, 양초 등",9
2076,2019,통영 망일봉,5차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",18
2076,2019,통영 망일봉,5차,플라스틱류,필름형,파편,20
2076,2019,통영 망일봉,5차,플라스틱류,경질형,파편,25
2076,2019,통영 망일봉,5차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",99
2076,2019,통영 망일봉,5차,플라스틱류,발포형,파편,181
2078,2019,남해 유구해변,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",1
2078,2019,남해 유구해변,6차,플라스틱류,발포형,스티로폼 부표,1
2078,2019,남해 유구해변,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",1
2078,2019,남해 유구해변,6차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2078,2019,남해 유구해변,6차,플라스틱류,기타,파편,1
2078,2019,남해 유구해변,6차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",2
2078,2019,남해 유구해변,6차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",2
2078,2019,남해 유구해변,6차,플라스틱류,섬유형,어망,2
2078,2019,남해 유구해변,6차,플라스틱류,섬유형,기타,2
2078,2019,남해 유구해변,6차,플라스틱류,섬유형,"파편(노끈, 밧줄, 어망 등으로 구분할 수 없는 경우)",2
2078,2019,남해 유구해변,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",3
2078,2019,남해 유구해변,6차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",4
2078,2019,남해 유구해변,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",5
2078,2019,남해 유구해변,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",6
2078,2019,남해 유구해변,6차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",6
2078,2019,남해 유구해변,6차,플라스틱류,발포형,파편,12
2078,2019,남해 유구해변,6차,플라스틱류,경질형,파편,14
2078,2019,남해 유구해변,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",17
2079,2019,사천 아두도,6차,플라스틱류,필름형,파편,1
2079,2019,사천 아두도,6차,플라스틱류,경질형,파편,2
2079,2019,사천 아두도,6차,플라스틱류,발포형,파편,2
2079,2019,사천 아두도,6차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,2
2079,2019,사천 아두도,6차,플라스틱류,필름형,비닐봉지,3
2079,2019,사천 아두도,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",3
2079,2019,사천 아두도,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",5
2079,2019,사천 아두도,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",5
2079,2019,사천 아두도,6차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",9
2079,2019,사천 아두도,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",17
2079,2019,사천 아두도,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",32
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2080,2019,포항 구룡포 대보해변,6차,기타(+혼합재질),,"가전제품, 차량부품, 도자기, 타일, 건전지, 양초 등",1
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,발포형,담배꽁초,2
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,"장난감, 인형, 오락용품, 사무용품",2
2080,2019,포항 구룡포 대보해변,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",2
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",3
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",3
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,플라스틱 부표,4
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",4
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,라이터,6
2080,2019,포항 구룡포 대보해변,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",6
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,필름형,비닐봉지,7
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,필름형,파편,8
2080,2019,포항 구룡포 대보해변,6차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",12
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",13
2080,2019,포항 구룡포 대보해변,6차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",15
2080,2019,포항 구룡포 대보해변,6차,고무,,"타이어, 고무풍선, 고무장갑 등",15
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,24
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",47
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",51
2080,2019,포항 구룡포 대보해변,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",62
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",89
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,발포형,파편,119
2080,2019,포항 구룡포 대보해변,6차,플라스틱류,경질형,파편,165
2081,2019,포항 칠포,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",1
2081,2019,포항 칠포,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2081,2019,포항 칠포,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",1
2081,2019,포항 칠포,6차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2081,2019,포항 칠포,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",1
2081,2019,포항 칠포,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2081,2019,포항 칠포,6차,플라스틱류,발포형,담배꽁초,3
2081,2019,포항 칠포,6차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",3
2081,2019,포항 칠포,6차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,3
2081,2019,포항 칠포,6차,플라스틱류,필름형,파편,4
2081,2019,포항 칠포,6차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",4
2081,2019,포항 칠포,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",6
2081,2019,포항 칠포,6차,플라스틱류,경질형,파편,6
2081,2019,포항 칠포,6차,플라스틱류,필름형,비닐봉지,7
2081,2019,포항 칠포,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",12
2081,2019,포항 칠포,6차,플라스틱류,발포형,파편,14
2082,2019,부산 해양대,6차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",1
2082,2019,부산 해양대,6차,플라스틱류,필름형,비닐봉지,1
2082,2019,부산 해양대,6차,플라스틱류,발포형,스티로폼 부표,1
2082,2019,부산 해양대,6차,플라스틱류,발포형,"스티로폼 식품용기(음식물포장용, 컵라면, 도시락, 과일포장 등)",1
2082,2019,부산 해양대,6차,플라스틱류,기타,기타 플라스틱,1
2082,2019,부산 해양대,6차,고무,,"타이어, 고무풍선, 고무장갑 등",2
2082,2019,부산 해양대,6차,플라스틱류,경질형,파편,4
2082,2019,부산 해양대,6차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",4
2082,2019,부산 해양대,6차,플라스틱류,발포형,스티로폼 포장용 충전재(가전제품 충격 완화용) 등,5
2082,2019,부산 해양대,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",7
2082,2019,부산 해양대,6차,플라스틱류,발포형,담배꽁초,9
2082,2019,부산 해양대,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",10
2082,2019,부산 해양대,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",13
2082,2019,부산 해양대,6차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",19
2082,2019,부산 해양대,6차,플라스틱류,발포형,파편,28
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,라이터,1
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",1
2083,2019,영덕 고래불해변,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",1
2083,2019,영덕 고래불해변,6차,플라스틱류,필름형,기타(일회용 위생장갑 등),1
2083,2019,영덕 고래불해변,6차,플라스틱류,발포형,스티로폼 부표,1
2083,2019,영덕 고래불해변,6차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",1
2083,2019,영덕 고래불해변,6차,고무,,"타이어, 고무풍선, 고무장갑 등",1
2083,2019,영덕 고래불해변,6차,외국기인,경질형,부표(둥근 막대형 파랑),1
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"장난감, 인형, 오락용품, 사무용품",1
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"농약용기, 살충제",3
2083,2019,영덕 고래불해변,6차,플라스틱류,필름형,비닐봉지,3
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,6
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",7
2083,2019,영덕 고래불해변,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",8
2083,2019,영덕 고래불해변,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",9
2083,2019,영덕 고래불해변,6차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",11
2083,2019,영덕 고래불해변,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",12
2083,2019,영덕 고래불해변,6차,플라스틱류,필름형,파편,14
2083,2019,영덕 고래불해변,6차,플라스틱류,발포형,파편,14
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",15
2083,2019,영덕 고래불해변,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",16
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",26
2083,2019,영덕 고래불해변,6차,플라스틱류,경질형,파편,59
2084,2019,강화 여차리갯벌,6차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",1
2084,2019,강화 여차리갯벌,6차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",1
2084,2019,강화 여차리갯벌,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2084,2019,강화 여차리갯벌,6차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",1
2084,2019,강화 여차리갯벌,6차,플라스틱류,발포형,"스티로폼 식품용기(음식물포장용, 컵라면, 도시락, 과일포장 등)",2
2084,2019,강화 여차리갯벌,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",2
2084,2019,강화 여차리갯벌,6차,플라스틱류,경질형,"장난감, 인형, 오락용품, 사무용품",2
2084,2019,강화 여차리갯벌,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",3
2084,2019,강화 여차리갯벌,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",5
2084,2019,강화 여차리갯벌,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",6
2084,2019,강화 여차리갯벌,6차,플라스틱류,발포형,스티로폼 포장용 충전재(가전제품 충격 완화용) 등,9
2084,2019,강화 여차리갯벌,6차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",12
2084,2019,강화 여차리갯벌,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",20
2084,2019,강화 여차리갯벌,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",23
2084,2019,강화 여차리갯벌,6차,플라스틱류,필름형,비닐봉지,27
2085,2019,속초 청초,6차,플라스틱류,경질형,플라스틱 부표,1
2085,2019,속초 청초,6차,플라스틱류,필름형,비닐봉지,1
2085,2019,속초 청초,6차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2085,2019,속초 청초,6차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",1
2085,2019,속초 청초,6차,플라스틱류,경질형,"음료수병, 각종 뚜껑",2
2085,2019,속초 청초,6차,플라스틱류,기타,기타 플라스틱,2
2085,2019,속초 청초,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",3
2085,2019,속초 청초,6차,플라스틱류,발포형,담배꽁초,4
2085,2019,속초 청초,6차,플라스틱류,섬유형,낚싯줄,4
2085,2019,속초 청초,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",5
2085,2019,속초 청초,6차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,6
2085,2019,속초 청초,6차,플라스틱류,경질형,폭죽/불꽃놀이 용품,8
2085,2019,속초 청초,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",11
2085,2019,속초 청초,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",11
2085,2019,속초 청초,6차,플라스틱류,경질형,파편,23
2086,2019,순천 반월,6차,플라스틱류,필름형,기타(일회용 위생장갑 등),1
2086,2019,순천 반월,6차,플라스틱류,섬유형,어망,1
2086,2019,순천 반월,6차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2086,2019,순천 반월,6차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",1
2086,2019,순천 반월,6차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",1
2086,2019,순천 반월,6차,플라스틱류,경질형,"장난감, 인형, 오락용품, 사무용품",1
2086,2019,순천 반월,6차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",2
2086,2019,순천 반월,6차,플라스틱류,필름형,파편,3
2086,2019,순천 반월,6차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",3
2086,2019,순천 반월,6차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",4
2086,2019,순천 반월,6차,플라스틱류,기타,기타 플라스틱,4
2086,2019,순천 반월,6차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",6
